OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
2662326,04092018761,Bul Box,2526 HILLSBOROUGH ST ,STE 100,RALEIGH,NC,27607,(919) 880-5900,2021/12/28 05:00:00+00,Restaurant,832,-78.6692269,35.78835156,M
2662327,04092014667,Tangerine Cafe,2422 SW Cary PKY ,,CARY,NC,27513,(919) 468-8688,2006/08/21 04:00:00+00,Restaurant,833,-78.82085718,35.76363975,M
2662328,04092014640,Bojangles #37,1000 Claren CIR,,MORRISVILLE,NC,27560,(919) 460-7171,2006/07/06 04:00:00+00,Restaurant,837,-78.82373946,35.85573083,M
2662329,04092018627,Kazu Hibachi,8111 Creedmioor  RD ,Suite 149,RALEIGH,NC,27613,(919) 977-8999,2021/05/11 04:00:00+00,Restaurant,839,-78.68248786,35.89850336,M
2662330,04092030555,Tacos El Calentano (WCID #850),10125 DIVISION DR,,RALEIGH,NC,56642-7603,(984) 297-3718,2021/11/24 05:00:00+00,Mobile Food Units,843,-78.7114342,35.63398295,M
2662331,04092018293,Meeples Brew,9545 CHAPEL HILL RD,,MORRISVILLE,NC,27560,(919) 377-0027,2020/01/06 05:00:00+00,Restaurant,849,-78.81120699,35.8045716,M
2662332,04092015913,SAS BUILDING C CAFE,820 SAS CAMPUS DR ,,CARY,NC,27513,(919) 531-8651,2011/03/16 04:00:00+00,Restaurant,854,-78.75122071,35.81750425,M
2662333,04092018774,Dave and Buster 169,1111 WALNUT ST,,CARY,NC,27511,(919) 535-6800,2022/01/11 05:00:00+00,Restaurant,857,-78.76025493,35.77377018,M
2662334,04092018905,Amitie Macaron,227 FAYETTEVILLE ST,Suite 101,RALEIGH,NC,27601,(919) 615-2023,2022/07/14 04:00:00+00,Restaurant,859,-78.6387239,35.77738855,M
2662335,04092021788,GREEN PLANET CATERING,120 DRY AVE ,,CARY,NC,27511,(919) 832-6767,2014/04/16 04:00:00+00,Food Stand,864,-78.78306291,35.78337198,M
2662336,04092018881,Roots Grill & Bar,962-B Airport BLVD ,,MORRISVILLE,NC,27560,,2022/05/26 04:00:00+00,Restaurant,860,-78.82129079,35.85832911,M
2662337,04092014665,Zaxby's Restaurant,4150 FAYETTEVILLE RD,,RALEIGH,NC,27603-3606,(919) 661-7772,2006/08/22 04:00:00+00,Restaurant,866,-78.65280432,35.72361266,M
2662338,04092016583,THE CORNER TAVERN & GRILL,1301 NW MAYNARD  RD ,,CARY,NC,27513,(919) 460-0088,2013/12/19 05:00:00+00,Restaurant,867,-78.81099907,35.78581256,M
2662339,04092025206,Keim Center (Ravenscroft School),7409 Falls of Neuse RD ,,RALEIGH,NC,27615,,2018/08/24 04:00:00+00,Food Stand,869,-78.63135227,35.88450956,M
2662340,04092017925,Dominos #8849,708 Slash Pine DR ,,CARY,NC,27519,(919) 439-5859,2018/08/07 04:00:00+00,Restaurant,871,-78.90892711,35.83075427,M
2662341,04092014842,Panda Express #1352,1000 Beaver Creek Commons DR ,,APEX,NC,27502,(919) 362-6369,2007/04/05 04:00:00+00,Restaurant,872,-78.87317907,35.74519929,M
2662342,04092021962,PUBLIX #1520 PRODUCE,3480 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 303-4024,2016/05/23 04:00:00+00,Food Stand,878,-78.79652253,35.70711378,M
2662343,04092015605,WAFFLE HOUSE #1279,7605 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 217-4112,2010/04/23 04:00:00+00,Restaurant,881,-78.47367546,35.80004488,M
2662344,04092016397,GINO'S PIZZA,6260 GLENWOOD AVE ,STE 126,RALEIGH,NC,27612-2650,(919) 783-7555,2013/04/04 04:00:00+00,Restaurant,893,-78.70313649,35.85876954,M
2662345,04092016148,Taipei Authentic Chinese Cuisine,121 E Chatham ST ,,CARY,NC,27511,(919) 388-5885,2012/04/18 04:00:00+00,Restaurant,896,-78.78052303,35.78769406,M
2662346,04092014948,Hardee's #1189,100 Vandora Springs RD ,,GARNER,NC,27529,(919) 772-7209,2007/09/12 04:00:00+00,Restaurant,899,-78.62108066,35.71260367,M
2662347,04092017052,NOODLES & COMPANY #866,1055 BEAVER CREEK COMMONS DR ,,APEX,NC,27502,(919) 362-9153,2015/10/09 04:00:00+00,Restaurant,901,-78.87238568,35.74374477,M
2662348,04092015474,BISCUITVILLE #184,4305 FAYETTEVILLE RD ,,RALEIGH,NC,27603,(919) 803-8112,2009/09/24 04:00:00+00,Restaurant,903,-78.65307339,35.72039578,M
2662349,04092018760,Nil's Cafe Mediterranean Cuisine,513 E Broad ST ,,FUQUAY VARINA,NC,27526,(919) 867-0887,2021/12/28 05:00:00+00,Restaurant,908,-78.7940251,35.59342774,M
2662350,04092016083,NEW RAINBOW CHINESE RESTAURANT,3427 N Main ST ,,FUQUAY-VARINA,NC,27526,(919) 567-8272,2012/01/31 05:00:00+00,Restaurant,915,-78.7258865,35.62516136,M
2662351,04092016808,Harris Teeter #257 Starbucks,2080 Kildaire Farm RD ,,CARY,NC,27518,(919) 233-9483,2014/11/10 05:00:00+00,Restaurant,934,-78.78068669,35.73567522,M
2662352,04092018483,LoneRider at Five Points,1626 Glenwood Ave ,,RALEIGH,NC,27608,(919) 322-2434,2020/11/10 05:00:00+00,Restaurant,939,-78.64536523,35.80340045,M
2662353,04092016891,DUNKIN' DONUTS #348417,3817 WESTERN BLVD ,,RALEIGH,NC,27606,(919) 858-6501,2015/04/08 04:00:00+00,Restaurant,942,-78.68893912,35.78436913,M
2662354,04092160084,The Cardinal at North Hills Institutional Food Service,311 Garden at North Hills ST ,,RALEIGH,NC,27609,(984) 204-8444,2017/05/05 04:00:00+00,Institutional Food Service,947,-78.63539181,35.83593253,M
2662355,04092016571,CHINA BEST,632  HOLLY SPRINGS RD ,,HOLLY SPRINGS,NC,27540,(919) 577-0888,2013/11/27 05:00:00+00,Restaurant,950,-78.82480349,35.65381034,M
2662356,04092017606,FAIRFIELD INN & SUTIES RALEIGH CARY,1120 LEDSOME LN ,,CARY,NC,27511,(919) 301-8467,2017/05/01 04:00:00+00,Restaurant,958,-78.7485481,35.76241134,M
2662357,04092018757,Panera #6027,2002 KILDAIRE FARM RD,,CARY,NC,27518,(919) 261-7916,2021/12/21 05:00:00+00,Restaurant,960,-78.78074125,35.73836384,M
2662358,04092015942,RED BOWL ASIAN BISTRO,2020 BOULDERSTONE WAY ,,CARY,NC,27519,(919) 388-9977,2011/05/18 04:00:00+00,Restaurant,962,-78.84859346,35.79156535,M
2662359,04092016118,TENKO JAPAN,6325 FALLS OF NEUSE  RD ,,RALEIGH,NC,27615,(919) 876-4545,2012/03/01 05:00:00+00,Restaurant,968,-78.62251606,35.86922851,M
2662360,04092021891,FOOD LION #669 PRODUCE,405 S MAIN ST ,,ROLESVILLE,NC,27571,(919) 554-4018,2015/10/14 04:00:00+00,Food Stand,983,-78.46472721,35.91731538,T
2662361,04092016810,HIGHCRAFT BEER MARKET,2716 NC 55 HWY ,,CARY,NC,27519,(919) 267-6593,2014/11/13 05:00:00+00,Restaurant,985,-78.87016558,35.78474547,M
2662362,04092014946,Good Taste Chinese Restaurant,532 W Gannon AVE ,,ZEBULON,NC,27597,(919) 404-1218,2007/08/17 04:00:00+00,Restaurant,987,-78.32626437,35.8212487,M
2662363,04092016677,MONA PITA MEDITERRANEAN GRILL,5260 CAPITAL BLVD ,SUITE 101,RALEIGH,NC,27616,(919) 431-6500,2014/04/22 04:00:00+00,Restaurant,998,-78.580183,35.85814638,M
2662364,04092021961,PUBLIX #1520 MEAT/SEAFOOD,3480 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 303-4024,2016/05/23 04:00:00+00,Food Stand,1003,-78.79652253,35.70711378,M
2662365,04092016595,SMITHFIELD'S CHICKEN'N BAR-B-Q,7911 FAYETTEVILLE RD ,,RALEIGH,NC,27603,(919) 661-9151,2014/01/03 05:00:00+00,Restaurant,1004,-78.69699987,35.66636356,M
2662366,40902018773,O.M.Tea,3901 CAPITAL BLVD ,157,RALEIGH,NC,27604-6072,(984) 200-1905,2022/01/10 05:00:00+00,Restaurant,1010,-78.58517624,35.83498992,M
2662367,04092017798,SKY ZONE,2101  Westinghouse Blvd.,SUITE 111,RALEIGH,NC,27604,(919) 948-4450,2018/03/02 05:00:00+00,Restaurant,1011,-78.59593599,35.80806334,M
2662368,04092017686,THE PICKLED ONION,10750 WAKEFIELD COMMONS DR ,SUITE 107,RALEIGH,NC,27614,(919) 848-4161,2017/09/29 04:00:00+00,Restaurant,1014,-78.54123068,35.94195641,M
2662369,04092015530,SUBWAY #3726,12233 CAPITAL BLVD ,,WAKE FOREST,NC,27587-6200,(919) 556-8622,2009/12/11 05:00:00+00,Restaurant,1017,-78.54097555,35.98087356,M
2662370,04092025333,Juicekeys -  Hub,5011 Falls of Neuse  RD ,B,RALEIGH,NC,27609,(919) 803-3961,2020/11/04 05:00:00+00,Food Stand,1019,-78.61557526,35.84978294,M
2662371,04092016016,CHINA UNO,308  VILLAGE WALK  DR ,,HOLLY SPRINGS,NC,27540,(919) 557-9888,2011/10/11 04:00:00+00,Restaurant,1023,-78.83920919,35.6398791,M
2662372,04092021477,Lowes Foods #226 Deli,"8440 Louisburg Road, Suite 110",,RALEIGH,NC,27616,(919) 266-1031,2007/09/14 04:00:00+00,Food Stand,1029,-78.50930992,35.89359383,M
2662373,04092018754,The Garden Grill & Bar,1500 RDU Center DR ,,MORRISVILLE,NC,27560-8278,(919) 848-8088,2021/12/13 05:00:00+00,Restaurant,1031,-78.79604442,35.85106603,M
2662374,04092018742,Tropical Smoothie Cafe,3101 EDWARDS MILL RD,Suite 107,RALEIGH,NC,27612-5303,(984) 200-5301,2021/11/23 05:00:00+00,Restaurant,1032,-78.70695572,35.82544379,M
2662375,04092017060,DQ GRILL & CHILL #24227,2105 TEN TEN RD ,,APEX,NC,27539,(919) 387-3809,2015/10/16 04:00:00+00,Restaurant,1035,-78.81900772,35.72167933,M
2662376,04092015734,Wade Park Cafe,5430  WADE PARK  BLVD ,,RALEIGH,NC,27607,(919) 859-5220,2010/10/18 04:00:00+00,Restaurant,1036,-78.72815151,35.80750324,M
2662377,04092018319,SIP Noshery,400 Southtown CIR ,,ROLESVILLE,NC,27571,(919) 263-8126,2020/02/11 05:00:00+00,Restaurant,1076,-78.47039569,35.91648377,M
2662378,04092017053,CHILI'S GRILL & BAR #1566,111 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 557-7841,2015/10/09 04:00:00+00,Restaurant,1081,-78.84935077,35.65965931,M
2662379,04092015546,HAYASHI JAPANESE RESTAURANT,13200 NEW FALLS OF NUESE RD ,STE 105,RALEIGH,NC,27614,(919) 554-0508,2010/01/05 05:00:00+00,Restaurant,1082,-78.55981965,35.9407555,M
2662380,04092014720,Chili's Grill and Bar #1183,6605 Knightdale BLVD ,,KNIGHTDALE,NC,27545,(919) 261-0167,2006/10/27 04:00:00+00,Restaurant,1088,-78.50846405,35.79679257,M
2662381,04092021411,Costco Wholesale #645 Rotiserrie/Deli,2838 Wake Forest RD ,,RALEIGH,NC,27609,(919) 755-2816,2006/10/24 04:00:00+00,Food Stand,1093,-78.62231539,35.81825512,M
2662382,04092016679,BITTERSWEET,16 E MARTIN ST ,,RALEIGH,NC,27601,(919) 977-3829,2014/04/23 04:00:00+00,Restaurant,1094,-78.63876916,35.77658573,M
2662383,04092021892,FOOD LION #815 PRODUCE,2837 WENDELL BLVD ,,WENDELL,NC,27591,(919) 365-3002,2015/10/21 04:00:00+00,Food Stand,1096,-78.38037181,35.79568777,M
2662384,04092018862,12 Ji Hot Pot,4075  Davis DR ,,MORRISVILLE,NC,27560,(919) 987-7836,2022/05/02 04:00:00+00,Restaurant,1098,-78.85811603,35.8356265,M
2662385,04092021893,FOOD LION #1654 PRODUCE,7440 LOUISBURG RD ,,RALEIGH,NC,27616,(919) 875-1394,2015/10/21 04:00:00+00,Food Stand,1099,-78.53977,35.87454018,M
2662386,04092021894,FOOD LION #2534 PRODUCE,13200 NEW FALLS OF NEUSE RD ,,RALEIGH,NC,27614,(919) 562-8912,2015/10/21 04:00:00+00,Food Stand,1101,-78.55981965,35.9407555,M
2662387,04092016675,CLYDE COOPER'S BARBECUE,327 S WILMINGTON ST ,,RALEIGH,NC,27601,(919) 832-7614,2014/04/15 04:00:00+00,Restaurant,1106,-78.63784658,35.77659846,M
2662388,04092021402,Harris Teeter #283 Deli ,8101 Fayetteville RD ,,FUQUAY VARINA,NC,27603,(919) 772-0241,2006/08/16 04:00:00+00,Food Stand,988,-78.70123204,35.66365888,M
2662389,04092014980,Daly Cafe and Pub at Holiday Inn,930 Airport BLVD ,,MORRISVILLE,NC,27560,(919) 465-1910 ext. 101,2007/10/17 04:00:00+00,Restaurant,1109,-78.82187343,35.85659177,M
2662390,04092018513,Another Broken Egg,1211 MARKET CENTER  DR ,,MORRISVILLE,NC,27560,(919) 465-1079,2020/12/29 05:00:00+00,Restaurant,1024,-78.81476739,35.80801706,M
2662391,04092021710,FIRE WOK,442 FAYETTEVILLE ST ,,RALEIGH,NC,27601,(919) 821-8089,2012/06/08 04:00:00+00,Food Stand,1112,-78.63936414,35.77440995,M
2662392,04092017046,DOS TAQUITOS,6101 GLENWOOD AVE ,,RALEIGH,NC,27612,(919) 787-3373,2015/09/30 04:00:00+00,Restaurant,1122,-78.70209872,35.85487832,M
2662393,04092017048,FOOD LION #2196 DELI,3609 DAVIS DR ,,MORRISVILLE,NC,27560,(919) 469-4195,2015/10/07 04:00:00+00,Restaurant,1124,-78.84918533,35.82217686,M
2662394,04092015891,AVIATOR SMOKEHOUSE,525 Broad  ST ,,FUQUAY VARINA ,NC,27526,(919) 567-2337,2011/02/18 05:00:00+00,Restaurant,1026,-78.79375457,35.59301324,M
2662395,04092014956,Hardee's #1206,5601 Creedmoor RD ,,RALEIGH,NC,27612,(919) 781-4332,2007/09/14 04:00:00+00,Restaurant,1127,-78.68107712,35.8581419,M
2662396,04092017669,FIRST CHINA RESTAURANT,6452 TRYON  RD ,,CARY,NC,27518,(919) 852-5857,2017/08/25 04:00:00+00,Restaurant,1136,-78.7615544,35.74559939,M
2662397,04092021899,FOOD LION #193 PRODUCE,5633 CREEDMOOR RD ,,RALEIGH,NC,27612,(919) 781-0597,2015/10/22 04:00:00+00,Food Stand,1138,-78.68200551,35.85879117,M
2662398,04092021901,FOOD LION #723 PRODUCE,7053 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 266-5164,2015/10/27 04:00:00+00,Food Stand,1139,-78.4900383,35.7998273,M
2662399,04092014651,Inchin's Bamboo Garden,3532 Davis DR,,MORRISVILLE,NC,27560,(919) 457-6705,2006/07/19 04:00:00+00,Restaurant,1159,-78.84576194,35.81812076,M
2662400,04092016562,THE STATION AT PERSON ST,701 N PERSON ST ,,RALEIGH,NC,27604,(919) 977-1567,2013/11/07 05:00:00+00,Restaurant,1176,-78.63456336,35.78917088,M
2662401,04092014554,KFC #J120103,1403 W Williams ST,,APEX,NC,27502,(919) 303-7997,2006/04/25 04:00:00+00,Restaurant,1182,-78.87726967,35.7501529,M
2662402,04092014754,Lam's Garden Restaurant,1100-113 Raleigh BLVD ,,RALEIGH,NC,27610,(919) 828-2118,2006/12/22 05:00:00+00,Restaurant,1044,-78.61277558,35.79430477,M
2662403,04092021746,WALMART NEIGHBORHOOD DELI #4147,3560 DAVIS DR ,,MORRISVILLE,NC,27560,(919) 388-2731,2013/06/18 04:00:00+00,Food Stand,1183,-78.84576194,35.81812076,M
2662404,04092110465,Sanford Creek Elem. Cafeteria,707 Granite Falls BLVD ,,ROLESVILLE,NC,27571,(919) 570-2115,2007/07/06 04:00:00+00,Public School Lunchrooms,1047,-78.46033895,35.92844353,M
2662405,04092017041,FIREHOUSE SUBS #1138,4111 ED DR ,,RALEIGH,NC,27612,(919) 783-7102,2015/09/22 04:00:00+00,Restaurant,1191,-78.70458274,35.82558522,M
2662406,04092014893,Moe's Southwest Grill #837,1016-A Shoppes at Midway Drive ,,KNIGHTDALE,NC,27545,(919) 266-1018,2007/06/25 04:00:00+00,Restaurant,1049,-78.50550835,35.79794748,M
2662407,04092030521,Abbey on the Road (WCID #812),1195 W CHATHAM ST,,CARY,NC,27513-5257,(919) 481-4434,2021/02/11 05:00:00+00,Mobile Food Units,1192,-78.80690314,35.77079471,M
2662408,04092021574,WALMART SUPERCENTER #4250 DELI,1001 SHILOH GLENN  DR ,,MORRISVILLE,NC,27560,(919) 474-2285,2009/06/16 04:00:00+00,Food Stand,1196,-78.84693338,35.86659083,M
2662409,04092018503,Pita Bowl,9101 LEESVILLE  RD ,STE 141,RALEIGH,NC,27613,(919) 848-1211,2020/12/15 05:00:00+00,Restaurant,1222,-78.72548207,35.8967595,M
2662410,04092017049,DON JULIO MEXICAN RESTAURANT,12516-104 CAPITAL BLVD ,,WAKE FOREST,NC,27587,(984) 235-1537,2015/10/08 04:00:00+00,Restaurant,1125,-78.53454582,35.98680854,M
2662411,04092018522,Marco's Pizza #8285,133 Grand Hill PL ,,HOLLY SPRINGS,NC,27540,(919) 346-1227,2021/01/29 05:00:00+00,Restaurant,1226,-78.84948074,35.66266499,M
2662412,04092015780,"CRISTO'S NY STYLE PIZZA, LLC",1302 E MILLBROOK RD ,,RALEIGH,NC,27609,(919) 872-6797,2011/08/11 04:00:00+00,Restaurant,1228,-78.61557526,35.84978294,M
2662413,04092014769,Umstead Hotel & Spa Food Service,100 Woodland Pond ,,CARY,NC,27513,(919) 447-4000,2007/01/12 05:00:00+00,Restaurant,1187,-78.76554053,35.82938634,M
2662414,04092016582,APEX WINGS,518 E WILLIAMS ST ,,APEX,NC,27502-2151,(919) 387-0082,2013/12/20 05:00:00+00,Restaurant,1230,-78.84778574,35.72374776,M
2662415,04092014558,KFC #J120095,4040 Capital BLVD,,RALEIGH,NC,27604,(919) 872-5356,2006/04/24 04:00:00+00,Restaurant,1239,-78.58107016,35.83615994,M
2662416,04092021670,DOMINO'S #5504,7315 SIX FORKS RD,,RALEIGH,NC,27615-6162,(919) 847-8855,2011/04/27 04:00:00+00,Food Stand,1244,-78.64725808,35.88069032,M
2662417,04092016683,ROLY POLY,4040 ED DR ,,RALEIGH,NC,27612,(919) 785-0441,2014/05/13 04:00:00+00,Restaurant,1247,-78.70319672,35.82518153,M
2662418,04092017043,BALI-HAI,1571 US 70 HWY W ,,GARNER,NC,27529,(984) 200-5100,2015/09/26 04:00:00+00,Restaurant,1252,-78.64815188,35.72323377,M
2662419,04092025334,Mat-Jib,1961 HIGH HOUSE RD,,CARY,NC,27519,(919) 969-3614,2020/12/16 05:00:00+00,Food Stand,1261,-78.84865444,35.78921622,M
2662420,04092021725,MCDONALDS #10267,4325-2051 GLENWOOD AVE ,,RALEIGH,NC,27624,(919) 782-8240,2012/11/19 05:00:00+00,Food Stand,1224,-78.67658678,35.83959062,M
2662421,04092030547,Halal Boyz NC (WCID #843),1831 CAPITAL BLVD,,RALEIGH,NC,27604-2144,(919) 800-1301,2021/07/19 04:00:00+00,Mobile Food Units,1266,-78.61803845,35.80478035,M
2662422,04092017723,SUSHI THAI CARY,106 KILMAYNE DR ,,CARY,NC,27511-4465,(919) 467-5747,2017/11/08 05:00:00+00,Restaurant,1269,-78.78304446,35.77049321,M
2662423,04092017051,JERSEY MIKE'S #349,3201-139 EDWARDS MILL RD ,,RALEIGH,NC,27612,(984) 202-5627,2015/10/09 04:00:00+00,Restaurant,1263,-78.70556784,35.82545067,M
2662424,04092016567,CHUY'S #48,4020 MARKET AT NORTH HILLS  ST ,,RALEIGH,NC,27609,(919) 571-2489,2013/11/13 05:00:00+00,Restaurant,1270,-78.63751992,35.83661475,M
2662425,04092016470,OLIVE GARDEN #4441,107 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 552-2237,2013/07/30 04:00:00+00,Restaurant,1273,-78.84948074,35.66266499,M
2662426,04092021474,Lee's Kitchen,4638 Capital BLVD ,,RALEIGH,NC,27604,(919) 872-7422,2007/09/20 04:00:00+00,Food Stand,1282,-78.57926249,35.84833828,M
2662427,04092018251,Pizza Hut #036631,1805 Aversboro RD ,,GARNER,NC,27529,(919) 779-9200,2019/12/03 05:00:00+00,Restaurant,1283,-78.61707161,35.6858565,M
2662428,04092016747,SMITHFIELD'S CHICKEN N BAR-B-Q,3578 DAVIS  DR ,,MORRISVILLE,NC,27560,(919) 468-2607,2014/09/11 04:00:00+00,Restaurant,1286,-78.84697957,35.81858861,M
2662429,04092014765,Randy's Pizza,4129 Davis DR ,,MORRISVILLE,NC,27560,(919) 468-3737,2006/12/22 05:00:00+00,Restaurant,1295,-78.85811603,35.8356265,M
2662430,04092014977,Starbucks Coffee Co,8204-120 Tryon Woods DR ,,CARY,NC,27518,(919) 851-6439,2007/10/22 04:00:00+00,Restaurant,1285,-78.74169613,35.74700826,M
2662431,04092014480,Pruitt Health - Raleigh Dining,2420 Lake Wheeler RD,,RALEIGH,NC,27603,(919) 755-0226,2006/01/10 05:00:00+00,Restaurant,1305,-78.67644314,35.74808355,M
2662432,04092017927,Showmars - Wake Forest,1009-128 Stadium DR ,,WAKE FOREST,NC,27587,(919) 554-9608,2018/07/20 04:00:00+00,Restaurant,1291,-78.52993342,35.99015656,M
2662433,04092018250,Pizza Hut #036586,3691 New Bern AVE ,,RALEIGH,NC,27610,(919) 900-8096,2019/12/03 05:00:00+00,Restaurant,1306,-78.57923704,35.79885313,M
2662434,04092025263,Oriental Pho,5959 TRIANGLE TOWN BLVD,1116,RALEIGH,NC,27616,(919) 449-0807,2019/06/12 04:00:00+00,Restaurant,1307,-78.57603863,35.86599856,M
2662435,04092018427,El Mandado Supermarket & Taqueria,2950 E MILLBROOK RD,,RALEIGH,NC,27604,(919) 878-1800,2020/08/30 04:00:00+00,Restaurant,1316,-78.58256656,35.84852909,M
2662436,04092015601,STAMMTISCH CAFE,215 GREGSON DR ,,CARY,NC,27511,(919) 461-6033,2010/03/26 04:00:00+00,Restaurant,1333,-78.80332985,35.73531293,M
2662437,04092040295,FOODLAND 4 (WCID #469),20 E HARGETT ST ,,RALEIGH,NC,27602,(919) 329-5296,2013/07/17 04:00:00+00,Pushcarts,1339,-78.63837565,35.77810662,M
2662438,04092300294,Lagos Supermarket & Meat Market,5440 ATLANTIC SPRINGS RD,Suite 114,RALEIGH,NC,27616-1855,(919) 797-2734,2021/06/24 04:00:00+00,Meat Market,1361,-78.59728002,35.85669225,M
2662439,04092015415,GRAVY,135 S WILMINGTON ST ,,RALEIGH,NC,27601,(919) 896-8513,2009/06/08 04:00:00+00,Restaurant,1365,-78.63798592,35.77854302,M
2662440,04092018775,The Station,7425 Knightdale BLVD ,,KNIGHTDALE,NC,27545,(919) 868-8500,2022/01/12 05:00:00+00,Restaurant,1370,-78.47986997,35.79937576,M
2662441,04092030470,What'z Cookin'? Mobile Kitchen and Catering (WCID #758),105 W YOUNG ST,,ROLESVILLE,NC,27571,(919) 817-5585,2020/03/05 05:00:00+00,Mobile Food Units,1388,-78.45915347,35.92340109,M
2662442,04092014551,KFC#J120119,3408 Poole RD,,RALEIGH,NC,27610,(919) 212-2504,2006/04/24 04:00:00+00,Restaurant,1398,-78.57981204,35.76819436,M
2662443,04092021418,Los Cuates Mexican Food,3505 Capital BLVD ,,RALEIGH,NC,27609,(919) 954-1215,2006/12/22 05:00:00+00,Food Stand,1404,-78.58692952,35.82783582,M
2662444,04092015603,WAFFLE HOUSE #1090,1006 AIRPORT BLVD ,,MORRISVILLE,NC,27560-9195,(919) 460-0388,2010/04/19 04:00:00+00,Restaurant,1405,-78.81924125,35.85853428,M
2662445,04092014996,Village Deli #1,500 Daniels ST ,,RALEIGH,NC,27605,(919) 828-1428,2007/10/25 04:00:00+00,Restaurant,1411,-78.66105804,35.79149603,M
2662446,04092017064,ALOFT REFUEL AND WXYZ LOUNGE,2100 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 828-9900,2015/10/22 04:00:00+00,Restaurant,1419,-78.66354224,35.78687212,M
2662447,04092016345,VIVO RISTORANTE,7400 SIX FORKS  RD ,STE 2,RALEIGH,NC,27615,(919) 845-6700,2013/01/24 05:00:00+00,Restaurant,1427,-78.64526778,35.88157372,M
2662448,04092110544,York Elementary School Cafeteria,5201 BROOKHAVEN DR,,RALEIGH,NC,27612,(919) 881-4960 ext. 26283,2021/12/01 05:00:00+00,Public School Lunchrooms,1430,-78.68439352,35.85225167,M
2662449,04092021447,Hungry Howie's Pizza,1814-106 Oberlin RD ,,RALEIGH,NC,27608,(919) 789-0001,2007/05/04 04:00:00+00,Food Stand,1319,-78.65535064,35.80875663,M
2662450,04092014841,1705 Prime Catering and Events,1705 E Millbrook RD ,,RALEIGH,NC,27609,(919) 850-2340 ext. 112,2007/04/05 04:00:00+00,Restaurant,1436,-78.60608423,35.85065239,M
2662451,04092015548,Rudinos's Pizza & Grinders Sports Corner,3101-101 EDWARDS MILL RD ,,RALEIGH,NC,27612,(919) 786-4235,2009/12/30 05:00:00+00,Restaurant,1386,-78.70695216,35.82399087,M
2662452,04092018790,Soul Taco,927 W MORGAN ST,Suite 116,RALEIGH,NC,27603-2575,,2022/01/24 05:00:00+00,Restaurant,1444,-78.65591751,35.78214607,M
2662453,04092018604,Tropical Smoothie NC 90,337 SEMBLER LN,,CARY,NC,27519,(919) 377-2320,2021/04/14 04:00:00+00,Restaurant,1447,-78.90353469,35.82487418,M
2662454,04092021403,Harris Teeter #283 Produce ,8101 Fayetteville  RD ,,FUQUAY VARINA ,NC,27603,(919) 772-0241,2006/08/16 04:00:00+00,Food Stand,1399,-78.70123204,35.66365888,M
2662455,04092018075,Amalia's Authentic Italian Restaurant,1248 S Main ST ,,WAKE FOREST,NC,27587,(984) 237-0002,2019/03/20 04:00:00+00,Restaurant,1471,-78.51860143,35.9622155,M
2662456,04092018320,Mecca Market,3913 Western BLVD ,,RALEIGH,NC,27606,(919) 613-1286,2020/02/07 05:00:00+00,Restaurant,1473,-78.69106881,35.78402232,M
2662457,04092015704,#1 CHINA WOK,942 GATEWAY COMMONS CIR ,,WAKE FOREST,NC,27587,(919) 570-1688,2010/08/30 04:00:00+00,Restaurant,1476,-78.4951784,35.96732914,M
2662458,04092025447,Crisp Salad,4325 Glenwood AVE ,Suite 2045,RALEIGH,NC,27612,(919) 641-4708,2022/07/25 04:00:00+00,Food Stand,1482,-78.68184484,35.84183815,T
2662459,04092018776,La Casita Mexicana,7039 Knightdale BLVD ,,KNIGHTDALE,NC,27545,(919) 373-0421,2022/01/12 05:00:00+00,Restaurant,1486,-78.4900383,35.7998273,M
2662460,04092015793,TENKO JAPAN,4040 ED  DR ,#121,RALEIGH,NC,27612,(919) 781-5181,2011/08/25 04:00:00+00,Restaurant,1488,-78.70319672,35.82518153,M
2662461,04092016439,RANDY'S PIZZA,2458 WYCLIFF RD ,,RALEIGH,NC,27607,(919) 322-5990,2013/05/31 04:00:00+00,Restaurant,1502,-78.692995,35.81676997,M
2662462,04092300232,Interfood Plaza Latina ,1689 North Market ST ,,RALEIGH,NC,27609,(919) 790-9936,2006/08/25 04:00:00+00,Meat Market,1516,-78.6070629,35.8395659,M
